PLAYER_NAME,OPPONENT,H2H_GAMES,H2H_AVG_PTS,H2H_MEDIAN_PTS,H2H_STD_PTS,H2H_FG_PCT,H2H_TS_PCT,H2H_TS_VS_OVERALL,H2H_FGA_VS_OVERALL,H2H_MIN_VS_OVERALL,H2H_AVG_FGA,H2H_AVG_MIN,L3_H2H_AVG_PTS,L5_H2H_AVG_PTS,H2H_PTS_TREND,H2H_CURRENT_SEASON_AVG_PTS,H2H_GAMES_CURRENT_SEASON,H2H_HOME_AVG_PTS,H2H_AWAY_AVG_PTS,H2H_CONFIDENCE,H2H_SCORING_PROFILE,DAYS_SINCE_LAST_H2H
Anthony Gill,OKC,2,8.5,8.5,6.36,0.6,0.6967,0.0547,2.12,2.83,5.0,15.5,8.5,8.5,0.0,13.0,1,8.5,8.5,0.3487,VOLUME,17
Anthony Gill,ORL,6,3.67,3.5,3.5,0.4375,0.5278,-0.1142,-0.21,-0.01,2.67,12.67,2.67,4.2,-1.0,2.0,2,4.67,2.67,0.5646,EFFICIENCY,26
Anthony Gill,PHI,3,10.33,8.0,9.71,0.8571,1.0417,0.3997,1.79,8.16,4.67,20.83,10.33,10.33,0.0,10.33,3,21.0,5.0,0.3862,VOLUME,6
Anthony Gill,PHX,2,0.0,0.0,0.0,0.0,0.0,-0.642,-2.88,-11.67,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.52,VOLUME,86
Anthony Gill,POR,3,5.67,7.0,3.21,0.5714,0.5712,-0.0708,1.79,6.53,4.67,19.2,5.67,5.67,0.0,5.0,2,2.0,7.5,0.4352,VOLUME,9
Anthony Gill,SAC,4,3.0,1.0,4.76,0.3333,0.4,-0.242,0.87,2.83,3.75,15.5,3.33,3.0,0.33,0.0,2,5.0,1.0,0.3946,MINUTES,65
Anthony Gill,SAS,1,0.0,0.0,0.0,0.0,0.0,-0.642,0.12,-7.67,3.0,5.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.46,MINUTES,107
Anthony Gill,TOR,4,4.75,4.5,2.5,0.4667,0.5523,-0.0897,0.87,0.58,3.75,13.25,5.67,4.75,0.92,6.0,2,5.0,4.5,0.5021,EFFICIENCY,38
Anthony Gill,UTA,3,9.33,10.0,1.15,0.7143,0.7795,0.1375,1.79,14.09,4.67,26.77,9.33,9.33,0.0,9.0,2,10.0,9.0,0.536,VOLUME,13
Anton Watson,BKN,1,0.0,0.0,0.0,0.0,0.0,-0.4444,-1.0,-1.44,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.46,EFFICIENCY,359
Anton Watson,CHA,1,2.0,2.0,0.0,0.5,0.5,0.0556,1.0,-0.44,2.0,2.0,2.0,2.0,0.0,2.0,0,2.0,2.0,0.46,EFFICIENCY,383
Anton Watson,CLE,1,0.0,0.0,0.0,0.0,0.0,-0.4444,0.0,-0.44,1.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.46,EFFICIENCY,370
Anton Watson,DAL,1,2.0,2.0,0.0,1.0,1.0,0.5556,0.0,1.56,1.0,4.0,2.0,2.0,0.0,2.0,0,2.0,2.0,0.46,EFFICIENCY,378
Anton Watson,LAC,1,0.0,0.0,0.0,0.0,0.0,-0.4444,-1.0,-1.44,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.46,EFFICIENCY,377
Anton Watson,MIA,1,2.0,2.0,0.0,1.0,1.0,0.5556,0.0,0.56,1.0,3.0,2.0,2.0,0.0,2.0,0,2.0,2.0,0.46,EFFICIENCY,386
Anton Watson,SAC,1,0.0,0.0,0.0,0.0,0.0,-0.4444,2.0,1.56,3.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.46,VOLUME,393
Anton Watson,SAS,1,0.0,0.0,0.0,0.0,0.0,-0.4444,-1.0,-0.44,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.46,EFFICIENCY,384
Anton Watson,WAS,1,2.0,2.0,0.0,1.0,1.0,0.5556,0.0,0.56,1.0,3.0,2.0,2.0,0.0,2.0,0,2.0,2.0,0.46,EFFICIENCY,381
Antonio Reeves,ATL,1,3.0,3.0,0.0,0.5,0.75,0.1643,-2.96,-9.49,2.0,4.0,3.0,3.0,0.0,3.0,0,3.0,3.0,0.46,VOLUME,520
Antonio Reeves,BKN,4,7.25,6.0,7.8,0.5,0.6801,0.0944,0.04,0.16,5.0,13.65,9.0,7.25,1.75,5.0,2,2.0,9.0,0.4326,EFFICIENCY,7
Antonio Reeves,BOS,1,3.0,3.0,0.0,1.0,1.5,0.9143,-3.96,-8.49,1.0,5.0,3.0,3.0,0.0,3.0,1,3.0,3.0,0.46,VOLUME,34
Antonio Reeves,CHA,2,8.0,8.0,11.31,0.5,0.6667,0.0809,1.04,6.51,6.0,20.0,8.0,8.0,0.0,8.0,0,16.0,0.0,0.2857,MINUTES,373
Antonio Reeves,CHI,1,0.0,0.0,0.0,0.0,0.0,-0.5857,-1.96,-12.49,3.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.46,VOLUME,531
Antonio Reeves,CLE,2,18.5,18.5,21.92,0.5357,0.6406,0.0548,9.04,9.51,14.0,23.0,18.5,18.5,0.0,3.0,1,3.0,34.0,0.3031,VOLUME,46
Antonio Reeves,DAL,2,4.5,4.5,6.36,0.6,0.8272,0.2415,-2.46,-7.99,2.5,5.5,4.5,4.5,0.0,4.5,0,4.5,4.5,0.2857,VOLUME,410
Antonio Reeves,DEN,3,2.0,3.0,1.73,0.5,0.75,0.1643,-3.63,-5.83,1.33,7.67,2.0,2.0,0.0,0.0,1,0.0,3.0,0.3944,VOLUME,121
Antonio Reeves,DET,2,3.0,3.0,0.0,0.2857,0.4286,-0.1572,-1.46,-3.49,3.5,10.0,3.0,3.0,0.0,3.0,0,3.0,3.0,0.52,MINUTES,380
Antonio Reeves,GSW,2,3.0,3.0,2.83,0.2222,0.2788,-0.3069,-0.46,2.51,4.5,16.0,3.0,3.0,0.0,3.0,0,3.0,3.0,0.3259,MINUTES,375
Antonio Reeves,HOU,2,3.5,3.5,0.71,0.4286,0.5,-0.0857,-1.46,-7.99,3.5,5.5,3.5,3.5,0.0,3.5,0,4.0,3.0,0.4528,MINUTES,467
Antonio Reeves,LAC,1,11.0,11.0,0.0,0.5,0.55,-0.0357,5.04,19.51,10.0,33.0,11.0,11.0,0.0,11.0,0,11.0,11.0,0.46,VOLUME,370
Antonio Reeves,LAL,1,10.0,10.0,0.0,0.4,0.5,-0.0857,5.04,9.51,10.0,23.0,10.0,10.0,0.0,10.0,0,10.0,10.0,0.46,VOLUME,368
Antonio Reeves,MEM,1,11.0,11.0,0.0,0.6,0.9354,0.3496,0.04,8.51,5.0,22.0,11.0,11.0,0.0,11.0,0,11.0,11.0,0.46,MINUTES,394
Antonio Reeves,MIA,1,19.0,19.0,0.0,0.5,0.6028,0.017,9.04,20.51,14.0,34.0,19.0,19.0,0.0,19.0,0,19.0,19.0,0.46,VOLUME,361
Antonio Reeves,MIL,3,13.0,16.0,11.79,0.3939,0.534,-0.0518,6.04,12.51,11.0,26.0,13.0,13.0,0.0,0.0,1,23.0,8.0,0.3898,VOLUME,144
Antonio Reeves,MIN,1,11.0,11.0,0.0,1.0,1.1,0.5143,0.04,-1.49,5.0,12.0,11.0,11.0,0.0,11.0,0,11.0,11.0,0.46,EFFICIENCY,382
Antonio Reeves,NYK,2,1.0,1.0,1.41,0.125,0.125,-0.4607,-0.96,1.01,4.0,14.5,1.0,1.0,0.0,0.0,1,1.0,1.0,0.2857,EFFICIENCY,125
Antonio Reeves,OKC,4,9.75,7.5,7.14,0.5161,0.5873,0.0016,2.79,8.76,7.75,22.25,11.0,9.75,1.25,9.0,1,14.5,5.0,0.471,VOLUME,143
Antonio Reeves,ORL,3,2.0,3.0,1.73,0.25,0.3378,-0.2479,-2.3,-3.16,2.67,10.33,2.0,2.0,0.0,0.0,1,3.0,1.5,0.3944,VOLUME,75
Antonio Reeves,PHI,1,17.0,17.0,0.0,0.6,0.85,0.2643,5.04,10.51,10.0,24.0,17.0,17.0,0.0,17.0,0,17.0,17.0,0.46,VOLUME,379
Antonio Reeves,PHX,1,11.0,11.0,0.0,0.5714,0.7392,0.1535,2.04,7.51,7.0,21.0,11.0,11.0,0.0,11.0,0,11.0,11.0,0.46,VOLUME,403
Antonio Reeves,POR,3,3.0,0.0,5.2,0.4286,0.6048,0.0191,-2.63,-9.49,2.33,4.0,3.0,3.0,0.0,3.0,0,4.5,0.0,0.3264,VOLUME,454
Antonio Reeves,SAC,4,2.75,1.5,3.77,0.3636,0.5,-0.0857,-2.21,-1.74,2.75,11.75,3.67,2.75,0.92,2.75,0,2.67,3.0,0.4086,VOLUME,418
Antonio Reeves,SAS,4,2.0,2.5,1.41,0.4286,0.5714,-0.0143,-3.21,-9.49,1.75,4.0,2.67,2.0,0.67,2.0,0,2.5,1.5,0.4743,VOLUME,388
Antonio Reeves,TOR,2,3.0,3.0,1.41,0.5,0.6148,0.029,-2.96,-8.49,2.0,5.0,3.0,3.0,0.0,2.0,1,4.0,2.0,0.3918,VOLUME,123
Ariel Hukporti,ATL,2,4.0,4.0,5.66,0.5,0.6944,0.0697,0.7,6.12,2.0,15.0,4.0,4.0,0.0,8.0,1,4.0,4.0,0.2857,MINUTES,95
Ariel Hukporti,BKN,4,2.75,2.0,2.99,0.625,0.5635,-0.0613,0.7,6.62,2.0,15.5,1.33,2.75,-1.42,1.33,3,3.67,0.0,0.4318,MINUTES,76
Ariel Hukporti,BOS,3,0.0,0.0,0.0,0.0,0.0,-0.6248,-0.3,-2.88,1.0,6.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.58,MINUTES,58
Ariel Hukporti,CHA,3,0.0,0.0,0.0,0.0,0.0,-0.6248,-0.97,-3.55,0.33,5.33,0.0,0.0,0.0,0.0,2,0.0,0.0,0.58,MINUTES,125
Ariel Hukporti,CHI,3,4.0,4.0,2.0,0.6667,0.7732,0.1484,0.7,4.52,2.0,13.4,4.0,4.0,0.0,5.0,2,4.0,4.0,0.4467,MINUTES,4
Ariel Hukporti,CLE,5,1.2,0.0,1.79,0.6,0.5102,-0.1146,-0.3,2.32,1.0,11.2,0.67,1.2,-0.53,0.67,3,0.67,2.0,0.4606,MINUTES,42
Ariel Hukporti,DAL,1,1.0,1.0,0.0,0.0,0.5682,-0.0566,-1.3,-5.88,0.0,3.0,1.0,1.0,0.0,1.0,1,1.0,1.0,0.46,MINUTES,78
Ariel Hukporti,DEN,2,1.0,1.0,1.41,0.5,0.5,-0.1248,-0.3,-3.88,1.0,5.0,1.0,1.0,0.0,1.0,2,0.0,2.0,0.2857,MINUTES,32
Ariel Hukporti,DET,4,4.25,4.0,4.03,0.6364,0.6661,0.0414,1.45,3.87,2.75,12.75,5.67,4.25,1.42,4.0,2,9.0,2.67,0.4453,MINUTES,60
Ariel Hukporti,GSW,1,1.0,1.0,0.0,0.0,0.5682,-0.0566,-1.3,1.12,0.0,10.0,1.0,1.0,0.0,1.0,1,1.0,1.0,0.46,EFFICIENCY,82
Ariel Hukporti,HOU,2,0.0,0.0,0.0,0.0,0.0,-0.6248,-0.8,-3.98,0.5,4.9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.52,MINUTES,7
Ariel Hukporti,IND,5,2.2,0.0,3.19,0.5,0.5392,-0.0856,0.3,5.92,1.6,14.8,3.67,2.2,1.47,3.67,3,3.5,1.33,0.4632,MINUTES,25
Ariel Hukporti,LAC,2,0.0,0.0,0.0,0.0,0.0,-0.6248,-0.8,-2.38,0.5,6.5,0.0,0.0,0.0,0.0,2,0.0,0.0,0.52,MINUTES,29
Ariel Hukporti,LAL,2,1.0,1.0,1.41,0.5,0.5,-0.1248,-0.3,-7.38,1.0,1.5,1.0,1.0,0.0,0.0,1,1.0,1.0,0.2857,MINUTES,65
Ariel Hukporti,MEM,2,4.5,4.5,3.54,0.4,0.625,0.0002,1.2,-1.93,2.5,6.95,4.5,4.5,0.0,7.0,1,2.0,7.0,0.344,NEUTRAL,6
Ariel Hukporti,MIA,1,0.0,0.0,0.0,0.0,0.0,-0.6248,0.7,1.12,2.0,10.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.46,EFFICIENCY,163
Ariel Hukporti,MIL,4,0.0,0.0,0.0,0.0,0.0,-0.6248,-0.8,-2.38,0.5,6.5,0.0,0.0,0.0,0.0,2,0.0,0.0,0.64,MINUTES,39
Ariel Hukporti,MIN,4,1.75,1.5,1.71,0.6,0.5952,-0.0296,-0.05,-4.63,1.25,4.25,2.0,1.75,0.25,3.0,2,2.0,1.5,0.4424,MINUTES,105
Ariel Hukporti,NOP,2,1.5,1.5,2.12,0.5,0.5208,-0.104,-0.3,1.62,1.0,10.5,1.5,1.5,0.0,0.0,1,3.0,0.0,0.2857,EFFICIENCY,99
Ariel Hukporti,OKC,2,1.0,1.0,1.41,0.5,0.5,-0.1248,-0.3,2.12,1.0,11.0,1.0,1.0,0.0,0.0,1,1.0,1.0,0.2857,MINUTES,34
Ariel Hukporti,ORL,4,1.75,0.5,2.87,0.5,0.7543,0.1295,-0.8,-1.13,0.5,7.75,2.33,1.75,0.58,2.33,3,2.0,1.0,0.3914,EFFICIENCY,121
Ariel Hukporti,PHI,4,3.0,2.0,3.46,0.8571,0.8571,0.2324,0.45,-0.13,1.75,8.75,1.33,3.0,-1.67,1.33,3,4.0,2.0,0.4256,EFFICIENCY,55
Ariel Hukporti,POR,1,2.0,2.0,0.0,1.0,1.0,0.3752,-0.3,-4.88,1.0,4.0,2.0,2.0,0.0,2.0,1,2.0,2.0,0.46,MINUTES,67
Ariel Hukporti,SAC,1,2.0,2.0,0.0,1.0,1.0,0.3752,-0.3,-5.88,1.0,3.0,2.0,2.0,0.0,2.0,1,2.0,2.0,0.46,MINUTES,83
Ariel Hukporti,SAS,2,4.0,4.0,2.83,0.8,0.8,0.1752,1.2,-0.88,2.5,8.0,4.0,4.0,0.0,4.0,2,2.0,6.0,0.3543,EFFICIENCY,37
Ariel Hukporti,TOR,5,1.6,0.0,2.61,1.0,0.9259,0.3011,-0.7,-2.28,0.6,6.6,0.67,1.6,-0.93,0.5,4,0.0,2.0,0.4521,MINUTES,35
Ariel Hukporti,UTA,1,4.0,4.0,0.0,1.0,1.0,0.3752,0.7,3.12,2.0,12.0,4.0,4.0,0.0,4.0,1,4.0,4.0,0.46,MINUTES,123
Ariel Hukporti,WAS,4,3.5,1.0,5.74,0.75,0.8294,0.2046,0.7,-0.13,2.0,8.75,4.0,3.5,0.5,4.0,3,0.67,12.0,0.3914,EFFICIENCY,16
Asa Newell,BKN,1,5.0,5.0,0.0,0.5,0.625,-0.0053,0.24,-5.8,4.0,5.3,5.0,5.0,0.0,5.0,1,5.0,5.0,0.46,MINUTES,4
Asa Newell,BOS,1,10.0,10.0,0.0,0.5714,0.672,0.0417,3.24,-2.1,7.0,9.0,10.0,10.0,0.0,10.0,1,10.0,10.0,0.46,VOLUME,80
Asa Newell,CHA,4,2.0,1.5,2.45,0.6,0.8,0.1697,-2.51,-4.1,1.25,7.0,2.67,2.0,0.67,2.0,4,2.5,1.5,0.4198,VOLUME,55
Asa Newell,CHI,2,6.5,6.5,9.19,0.7143,0.9286,0.2983,-0.26,1.9,3.5,13.0,6.5,6.5,0.0,6.5,2,6.5,6.5,0.2857,EFFICIENCY,105
Asa Newell,DEN,1,9.0,9.0,0.0,0.8,0.9,0.2697,1.24,-0.1,5.0,11.0,9.0,9.0,0.0,9.0,1,9.0,9.0,0.46,EFFICIENCY,88
Asa Newell,DET,2,5.0,5.0,7.07,0.8,0.8503,0.22,-1.26,-1.6,2.5,9.5,5.0,5.0,0.0,5.0,2,0.0,10.0,0.2857,EFFICIENCY,116
Asa Newell,GSW,1,0.0,0.0,0.0,0.0,0.0,-0.6303,-2.76,-7.1,1.0,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.46,VOLUME,86
Asa Newell,HOU,1,5.0,5.0,0.0,0.25,0.3125,-0.3178,4.24,8.9,8.0,20.0,5.0,5.0,0.0,5.0,1,5.0,5.0,0.46,VOLUME,68
Asa Newell,IND,1,0.0,0.0,0.0,0.0,0.0,-0.6303,-2.76,-10.1,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.46,VOLUME,158
Asa Newell,LAC,1,11.0,11.0,0.0,0.6667,0.854,0.2237,2.24,7.9,6.0,19.0,11.0,11.0,0.0,11.0,1,11.0,11.0,0.46,VOLUME,125
Asa Newell,LAL,2,8.5,8.5,12.02,0.5385,0.6324,0.0021,2.74,7.4,6.5,18.5,8.5,8.5,0.0,8.5,2,17.0,0.0,0.2857,VOLUME,84
Asa Newell,MIA,2,5.0,5.0,4.24,0.6667,0.7267,0.0964,-0.76,3.4,3.0,14.5,5.0,5.0,0.0,5.0,2,2.0,8.0,0.3364,MINUTES,63
Asa Newell,MIL,1,6.0,6.0,0.0,0.6,0.6,-0.0303,1.24,0.9,5.0,12.0,6.0,6.0,0.0,6.0,1,6.0,6.0,0.46,EFFICIENCY,78
Asa Newell,MIN,2,4.5,4.5,3.54,0.4,0.4136,-0.2167,1.24,9.4,5.0,20.5,4.5,4.5,0.0,4.5,2,7.0,2.0,0.344,MINUTES,57
Asa Newell,NOP,2,1.0,1.0,1.41,0.25,0.2252,-0.4051,-1.76,-6.1,2.0,5.0,1.0,1.0,0.0,1.0,2,2.0,0.0,0.2857,VOLUME,90
Asa Newell,NYK,2,6.0,6.0,8.49,0.625,0.7109,0.0806,0.24,2.9,4.0,14.0,6.0,6.0,0.0,6.0,2,12.0,0.0,0.2857,MINUTES,95
Asa Newell,OKC,2,10.5,10.5,2.12,0.4118,0.5597,-0.0706,4.74,11.4,8.5,22.5,10.5,10.5,0.0,10.5,2,12.0,9.0,0.4528,VOLUME,99
Asa Newell,ORL,3,2.33,2.0,2.52,0.75,0.875,0.2447,-2.42,-8.5,1.33,2.6,2.33,2.33,0.0,2.33,3,0.0,3.5,0.3724,VOLUME,6
Asa Newell,PHI,1,9.0,9.0,0.0,0.6667,0.75,0.1197,2.24,2.9,6.0,14.0,9.0,9.0,0.0,9.0,1,9.0,9.0,0.46,VOLUME,114
Asa Newell,PHX,1,8.0,8.0,0.0,0.4,0.5917,-0.0386,1.24,-2.1,5.0,9.0,8.0,8.0,0.0,8.0,1,8.0,8.0,0.46,MINUTES,142
Asa Newell,SAC,1,5.0,5.0,0.0,1.0,1.3298,0.6995,-2.76,-3.1,1.0,8.0,5.0,5.0,0.0,5.0,1,5.0,5.0,0.46,VOLUME,146
Asa Newell,SAS,1,9.0,9.0,0.0,0.4444,0.4767,-0.1536,5.24,8.9,9.0,20.0,9.0,9.0,0.0,9.0,1,9.0,9.0,0.46,VOLUME,109
Asa Newell,TOR,1,0.0,0.0,0.0,0.0,0.0,-0.6303,-3.76,-3.1,0.0,8.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.46,VOLUME,94
Asa Newell,UTA,2,4.5,4.5,6.36,0.5,0.4828,-0.1475,0.24,-0.1,4.0,11.0,4.5,4.5,0.0,4.5,2,9.0,0.0,0.2857,EFFICIENCY,61
Asa Newell,WAS,3,4.33,2.0,5.86,0.6667,0.7222,0.0919,-0.76,-3.77,3.0,7.33,4.33,4.33,0.0,4.33,3,2.0,5.5,0.3501,MINUTES,40
Ausar Thompson,ATL,7,12.43,13.0,4.24,0.7308,0.7536,0.2005,-0.47,0.96,7.43,25.44,12.67,11.6,0.24,11.0,4,12.75,12.0,0.7183,EFFICIENCY,13
Ausar Thompson,BKN,3,12.0,13.0,2.65,0.6071,0.6233,0.0701,1.43,2.85,9.33,27.33,12.0,12.0,0.0,11.5,2,11.0,14.0,0.5077,MINUTES,65
Ausar Thompson,BOS,6,9.0,7.0,6.03,0.4167,0.4681,-0.085,0.1,1.02,8.0,25.5,7.33,10.0,-1.67,10.75,4,11.67,6.33,0.5995,EFFICIENCY,78
Ausar Thompson,CHA,4,10.0,10.0,5.89,0.6071,0.5931,0.04,-0.9,-2.48,7.0,22.0,12.0,10.0,2.0,10.0,2,11.33,6.0,0.4918,MINUTES,57
Ausar Thompson,CHI,6,12.83,11.5,3.97,0.6034,0.6001,0.0469,1.77,3.19,9.67,27.67,10.0,13.0,-2.83,10.0,3,11.5,13.5,0.6655,VOLUME,45
Ausar Thompson,CLE,7,11.14,12.0,6.82,0.4714,0.4949,-0.0582,2.1,1.66,10.0,26.14,14.0,13.2,2.86,12.0,4,13.5,8.0,0.6682,VOLUME,35
Ausar Thompson,DAL,4,8.25,8.0,5.32,0.4194,0.4604,-0.0928,-0.15,-5.48,7.75,19.0,10.33,8.25,2.08,11.5,2,8.5,8.0,0.4833,MINUTES,110
Ausar Thompson,DEN,4,11.75,11.5,2.06,0.6,0.6171,0.064,0.85,-0.98,8.75,23.5,12.33,11.75,0.58,12.0,2,11.5,12.0,0.5803,EFFICIENCY,63
Ausar Thompson,GSW,4,7.5,7.5,1.29,0.4,0.436,-0.1171,-0.4,-2.23,7.5,22.25,7.0,7.5,-0.5,7.5,2,8.5,6.5,0.5813,MINUTES,18
Ausar Thompson,HOU,3,14.0,12.0,4.36,0.5278,0.5435,-0.0097,4.1,-0.81,12.0,23.67,14.0,14.0,0.0,15.5,2,12.0,15.0,0.485,VOLUME,74
Ausar Thompson,IND,5,8.6,8.0,3.05,0.5,0.5634,0.0103,-1.5,-4.48,6.4,20.0,10.0,8.6,1.4,10.0,2,7.5,9.33,0.5953,MINUTES,80
Ausar Thompson,LAC,4,8.0,8.0,2.31,0.4375,0.4619,-0.0913,0.1,4.52,8.0,29.0,7.33,8.0,-0.67,6.0,2,8.0,8.0,0.5504,MINUTES,87
Ausar Thompson,LAL,3,7.0,7.0,1.0,0.4545,0.4339,-0.1193,-0.57,0.19,7.33,24.67,7.0,7.0,0.0,6.5,2,6.0,7.5,0.53,EFFICIENCY,15
Ausar Thompson,MEM,3,10.0,9.0,7.55,0.5714,0.535,-0.0182,-0.9,1.52,7.0,26.0,10.0,10.0,0.0,9.0,1,18.0,6.0,0.4079,MIXED,155
Ausar Thompson,MIA,4,13.75,13.0,3.86,0.6098,0.6239,0.0707,2.35,4.52,10.25,29.0,12.0,13.75,-1.75,11.0,2,15.5,12.0,0.5523,VOLUME,96
Ausar Thompson,MIL,5,9.6,10.0,2.7,0.5714,0.5894,0.0362,-0.9,-0.08,7.0,24.4,9.67,9.6,0.07,9.67,3,10.67,8.0,0.6121,EFFICIENCY,122
Ausar Thompson,MIN,4,9.25,8.5,3.59,0.5312,0.5274,-0.0258,0.1,4.27,8.0,28.75,9.0,9.25,-0.25,6.5,2,8.5,10.0,0.5281,MINUTES,5
Ausar Thompson,NOP,4,9.25,10.0,3.1,0.6667,0.7388,0.1857,-3.4,-3.48,4.5,21.0,9.33,9.25,0.08,11.5,2,8.0,10.5,0.5397,VOLUME,12
Ausar Thompson,NYK,5,7.2,10.0,4.32,0.4333,0.5233,-0.0299,-1.9,-0.08,6.0,24.4,7.33,7.2,0.13,7.33,3,5.0,10.5,0.5499,VOLUME,47
Ausar Thompson,OKC,4,10.0,9.5,2.45,0.5161,0.5319,-0.0212,-0.15,1.72,7.75,26.2,10.67,10.0,0.67,9.5,2,9.5,10.5,0.5613,NEUTRAL,8
Ausar Thompson,ORL,6,9.83,8.5,3.6,0.5,0.536,-0.0172,0.1,2.02,8.0,26.5,8.33,10.6,-1.5,9.25,4,8.67,11.0,0.6528,MINUTES,1
Ausar Thompson,PHI,4,12.75,14.0,2.5,0.6667,0.6818,0.1287,0.35,0.47,8.25,24.95,14.0,12.75,1.25,14.0,2,11.5,14.0,0.5744,EFFICIENCY,3
Ausar Thompson,PHX,4,5.25,5.5,0.96,0.4286,0.4442,-0.109,-2.65,-5.23,5.25,19.25,5.67,5.25,0.42,5.5,2,5.5,5.0,0.5783,VOLUME,68
Ausar Thompson,POR,3,12.67,15.0,6.81,0.4848,0.4907,-0.0624,3.1,0.19,11.0,24.67,12.67,12.67,0.0,16.5,2,15.0,11.5,0.4402,VOLUME,106
Ausar Thompson,SAC,4,11.5,11.0,6.61,0.5,0.5455,-0.0076,1.1,1.27,9.0,25.75,13.0,11.5,1.5,12.0,2,10.0,13.0,0.494,NEUTRAL,72
Ausar Thompson,SAS,4,7.5,8.0,5.74,0.5,0.5194,-0.0338,-0.9,-6.73,7.0,17.75,7.33,7.5,-0.17,4.0,2,11.0,4.0,0.4665,MINUTES,33
Ausar Thompson,TOR,6,6.5,5.0,4.23,0.381,0.4243,-0.1289,-0.9,-0.78,7.0,23.7,4.33,6.8,-2.17,4.33,3,5.33,7.67,0.6023,EFFICIENCY,7
Ausar Thompson,UTA,4,13.0,13.0,5.23,0.625,0.6586,0.1054,0.1,-0.23,8.0,24.25,14.33,13.0,1.33,13.0,2,13.5,12.5,0.5253,EFFICIENCY,102
Ausar Thompson,WAS,5,9.4,10.0,2.61,0.5,0.5693,0.0161,-0.7,0.12,7.2,24.6,9.67,9.4,0.27,9.67,3,10.33,8.0,0.6131,MIXED,19
Austin Reaves,ATL,1,20.0,20.0,0.0,0.3333,0.4845,-0.1424,3.49,4.21,18.0,39.0,20.0,20.0,0.0,20.0,0,20.0,20.0,0.46,VOLUME,459
Austin Reaves,BKN,4,24.0,21.5,10.49,0.4407,0.6266,-0.0002,0.24,-1.26,14.75,33.52,19.33,24.0,-4.67,20.5,2,32.0,16.0,0.5184,NEUTRAL,11
Austin Reaves,BOS,4,22.5,19.5,9.68,0.4717,0.6708,0.044,-1.26,-0.54,13.25,34.25,22.33,22.5,-0.17,25.5,2,19.0,26.0,0.5197,EFFICIENCY,44
Austin Reaves,CHA,3,16.33,17.0,8.02,0.375,0.5113,-0.1156,-1.17,-3.45,13.33,31.33,16.33,16.33,0.0,24.0,1,8.0,20.5,0.4483,MINUTES,148
Austin Reaves,CHI,3,28.33,30.0,2.89,0.64,0.775,0.1481,2.16,1.88,16.67,36.67,28.33,28.33,0.0,30.0,1,27.5,30.0,0.543,VOLUME,26
Austin Reaves,CLE,3,20.33,19.0,14.05,0.4524,0.6004,-0.0265,-0.51,-0.52,14.0,34.27,20.33,20.33,0.0,19.0,1,27.0,7.0,0.4166,MIXED,7
Austin Reaves,DAL,5,20.4,18.0,10.41,0.5082,0.6873,0.0605,-2.31,0.61,12.2,35.4,22.33,20.4,1.93,28.0,2,25.33,13.0,0.5649,VOLUME,54
Austin Reaves,DEN,6,24.83,22.5,8.04,0.53,0.6607,0.0338,2.16,2.55,16.67,37.33,23.33,26.0,-1.5,24.0,2,24.33,25.33,0.6622,VOLUME,24
Austin Reaves,DET,3,17.67,17.0,6.03,0.4634,0.5837,-0.0432,-0.84,3.88,13.67,38.67,17.67,17.67,0.0,24.0,1,12.0,20.5,0.4782,MINUTES,15
Austin Reaves,GSW,7,22.29,23.0,5.79,0.4712,0.6256,-0.0013,0.35,-0.5,14.86,34.29,20.0,22.8,-2.29,20.0,3,24.0,20.0,0.7375,NEUTRAL,38
Austin Reaves,HOU,6,16.17,14.5,4.71,0.4595,0.5796,-0.0473,-2.17,-0.29,12.33,34.5,13.67,15.2,-2.5,13.67,3,15.67,16.67,0.6698,VOLUME,20
Austin Reaves,IND,4,28.25,24.5,11.47,0.4861,0.6432,0.0164,3.49,1.21,18.0,36.0,22.67,28.25,-5.58,22.0,2,32.0,24.5,0.5245,VOLUME,13
Austin Reaves,LAC,5,20.0,20.0,10.42,0.6111,0.7906,0.1638,-3.71,-6.59,10.8,28.2,22.0,20.0,2.0,30.0,2,22.0,17.0,0.563,VOLUME,46
Austin Reaves,MEM,5,21.6,19.0,5.37,0.4079,0.5908,-0.0361,0.69,1.21,15.2,36.0,23.67,21.6,2.07,21.0,1,18.5,23.67,0.6204,EFFICIENCY,158
