fetch_ts,game_date,game_id,matchup,team,opponent,player_name,player_name_normalized,status_normalized,status_raw,source_url,source_hash,first_seen_ts,last_seen_ts,status_changed
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,BOS,TOR,Sam Hauser,sam hauser,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,BOS,TOR,Jayson Tatum,jayson tatum,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,BOS,TOR,Neemias Queta,neemias queta,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,BOS,TOR,Jaylen Brown,jaylen brown,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,BOS,TOR,Derrick White,derrick white,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,BOS,TOR,Baylor Scheierman,baylor scheierman,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,BOS,TOR,Jordan Walsh,jordan walsh,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,BOS,TOR,Payton Pritchard,payton pritchard,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,BOS,TOR,Nikola Vučević,nikola vucevic,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,BOS,TOR,Luka Garza,luka garza,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,BOS,TOR,Hugo González,hugo gonzalez,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,BOS,TOR,Ron Harper Jr.,ron harper,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,BOS,TOR,Max Shulga,max shulga,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,BOS,TOR,John Tonje,john tonje,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,BOS,TOR,Amari Williams,amari williams,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,TOR,BOS,Scottie Barnes,scottie barnes,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,TOR,BOS,Brandon Ingram,brandon ingram,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,TOR,BOS,Jakob Poeltl,jakob poeltl,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,TOR,BOS,RJ Barrett,rj barrett,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,TOR,BOS,Ja'Kobe Walter,jakobe walter,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,TOR,BOS,Jamal Shead,jamal shead,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,TOR,BOS,Collin Murray-Boyles,collin murrayboyles,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,TOR,BOS,Sandro Mamukelashvili,sandro mamukelashvili,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,TOR,BOS,A.J. Lawson,aj lawson,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,TOR,BOS,Jamison Battle,jamison battle,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,TOR,BOS,Gradey Dick,gradey dick,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,TOR,BOS,Trayce Jackson-Davis,trayce jacksondavis,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,TOR,BOS,Alijah Martin,alijah martin,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,TOR,BOS,Jonathan Mogbo,jonathan mogbo,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501132,TOR @ BOS,TOR,BOS,Garrett Temple,garrett temple,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501132,c66abae92735a074,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MIL,MEM,Ousmane Dieng,ousmane dieng,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MIL,MEM,Kyle Kuzma,kyle kuzma,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MIL,MEM,Myles Turner,myles turner,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MIL,MEM,AJ Green,aj green,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MIL,MEM,Ryan Rollins,ryan rollins,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MIL,MEM,Jericho Sims,jericho sims,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MIL,MEM,Taurean Prince,taurean prince,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MIL,MEM,Cormac Ryan,cormac ryan,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MIL,MEM,Pete Nance,pete nance,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MIL,MEM,Alex Antetokounmpo,alex antetokounmpo,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MIL,MEM,Thanasis Antetokounmpo,thanasis antetokounmpo,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MIL,MEM,Gary Harris,gary harris,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MIL,MEM,Andre Jackson Jr.,andre jackson,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MEM,MIL,Rayan Rupert,rayan rupert,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MEM,MIL,Olivier-Maxence Prosper,oliviermaxence prosper,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MEM,MIL,Taylor Hendricks,taylor hendricks,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MEM,MIL,Toby Okani,toby okani,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MEM,MIL,Walter Clayton Jr.,walter clayton,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MEM,MIL,Adama Bal,adama bal,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MEM,MIL,Dariq Whitehead,dariq whitehead,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MEM,MIL,Lucas Williamson,lucas williamson,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MEM,MIL,Taj Gibson,taj gibson,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MEM,MIL,Cedric Coward,cedric coward,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MEM,MIL,GG Jackson,gg jackson,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T21:56:13.690764+00:00,2026-04-05,0022501135,MEM @ MIL,MEM,MIL,Cam Spencer,cam spencer,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501135,005b580b52320586,2026-04-05T21:56:13.690764+00:00,2026-04-05T21:56:13.690764+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501136,IND @ CLE,CLE,IND,Max Strus,max strus,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501136,5e18762b1598b06c,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501136,IND @ CLE,CLE,IND,Keon Ellis,keon ellis,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501136,5e18762b1598b06c,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501136,IND @ CLE,CLE,IND,Thomas Bryant,thomas bryant,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501136,5e18762b1598b06c,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501136,IND @ CLE,CLE,IND,Donovan Mitchell,donovan mitchell,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501136,5e18762b1598b06c,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501136,IND @ CLE,CLE,IND,James Harden,james harden,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501136,5e18762b1598b06c,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501136,IND @ CLE,CLE,IND,Tristan Enaruna,tristan enaruna,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501136,5e18762b1598b06c,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501136,IND @ CLE,CLE,IND,Riley Minix,riley minix,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501136,5e18762b1598b06c,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501136,IND @ CLE,CLE,IND,Larry Nance Jr.,larry nance,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501136,5e18762b1598b06c,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501136,IND @ CLE,CLE,IND,Craig Porter Jr.,craig porter,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501136,5e18762b1598b06c,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501136,IND @ CLE,CLE,IND,Tyrese Proctor,tyrese proctor,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501136,5e18762b1598b06c,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501136,IND @ CLE,CLE,IND,Olivier Sarr,olivier sarr,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501136,5e18762b1598b06c,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501136,IND @ CLE,CLE,IND,Dennis Schröder,dennis schroder,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501136,5e18762b1598b06c,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501136,IND @ CLE,CLE,IND,Nae'Qwan Tomlin,naeqwan tomlin,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501136,5e18762b1598b06c,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501136,IND @ CLE,IND,CLE,Jalen Slawson,jalen slawson,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501136,5e18762b1598b06c,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501136,IND @ CLE,IND,CLE,Kobe Brown,kobe brown,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501136,5e18762b1598b06c,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501136,IND @ CLE,IND,CLE,Micah Potter,micah potter,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501136,5e18762b1598b06c,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501136,IND @ CLE,IND,CLE,Ethan Thompson,ethan thompson,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501136,5e18762b1598b06c,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501136,IND @ CLE,IND,CLE,Quenton Jackson,quenton jackson,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501136,5e18762b1598b06c,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501136,IND @ CLE,IND,CLE,Jay Huff,jay huff,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501136,5e18762b1598b06c,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501136,IND @ CLE,IND,CLE,Kam Jones,kam jones,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501136,5e18762b1598b06c,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501136,IND @ CLE,IND,CLE,Taelon Peter,taelon peter,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501136,5e18762b1598b06c,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501136,IND @ CLE,IND,CLE,Ben Sheppard,ben sheppard,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501136,5e18762b1598b06c,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501136,IND @ CLE,IND,CLE,Obi Toppin,obi toppin,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501136,5e18762b1598b06c,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501136,IND @ CLE,IND,CLE,Jarace Walker,jarace walker,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501136,5e18762b1598b06c,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501133,WAS @ BKN,BKN,WAS,Jalen Wilson,jalen wilson,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501133,b7e35551dfb3e472,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501133,WAS @ BKN,BKN,WAS,E.J. Liddell,ej liddell,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501133,b7e35551dfb3e472,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501133,WAS @ BKN,BKN,WAS,Chaney Johnson,chaney johnson,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501133,b7e35551dfb3e472,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501133,WAS @ BKN,BKN,WAS,Drake Powell,drake powell,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501133,b7e35551dfb3e472,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501133,WAS @ BKN,BKN,WAS,Nolan Traore,nolan traore,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501133,b7e35551dfb3e472,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501133,WAS @ BKN,BKN,WAS,Tyson Etienne,tyson etienne,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501133,b7e35551dfb3e472,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501133,WAS @ BKN,BKN,WAS,Trevon Scott,trevon scott,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501133,b7e35551dfb3e472,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501133,WAS @ BKN,BKN,WAS,Malachi Smith,malachi smith,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501133,b7e35551dfb3e472,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501133,WAS @ BKN,BKN,WAS,Josh Minott,josh minott,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501133,b7e35551dfb3e472,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501133,WAS @ BKN,BKN,WAS,Ochai Agbaji,ochai agbaji,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501133,b7e35551dfb3e472,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
2026-04-05T22:11:34.656801+00:00,2026-04-05,0022501133,WAS @ BKN,BKN,WAS,Ben Saraf,ben saraf,ACTIVE,ACTIVE,nba_api://BoxScoreTraditionalV3/0022501133,b7e35551dfb3e472,2026-04-05T22:11:34.656801+00:00,2026-04-05T22:11:34.656801+00:00,False
